"Id","Lg","Lt","NId","D"
"175712","-5.95663609","37.3640487","138","0"
"192085","-6.00899395","37.40660891","166","0"
"172117","-5.98727264","37.36863017","74","0"
"172108","-5.98734376","37.36875666","65","0"
"245779","-5.9687995","37.39449727","46187","0"
"243123","-5.95930861","37.40295265","7","T"
"266008","-5.93358032","37.42281756","1","0"
"298222","-5.97441746","37.39905059","46768","0"
"244119","-5.97373115","37.39563013","3","0"
"183183","-5.98269452","37.42176157","2978","0"
"165871","-5.97683284","37.42047857","893","0"
"173104","-5.93996325","37.40511085","5","0"
"172449","-5.95379339","37.40717928","46121","0"
"245942","-5.92439184","37.4051589","22","0"
"191730","-6.00406707","37.39393339","10","0"
"191742","-5.99075317","37.39523811","1","0"
"192074","-6.0090083","37.40655547","155","0"
"174418","-5.98507407","37.37588419","17","0"
"183369","-5.95252981","37.38722773","30087","0"
"191398","-6.00338831","37.36856193","5","T"
"262957","-5.92377723","37.39934599","8","0"
"250711","-5.91927509","37.40548279","10","0"
"227694","-5.95497875","37.36775336","18","0"
"267027","-5.94396174","37.39736472","60","0"
"173090","-5.93546653","37.4072672","6","0"
"172795","-5.91915462","37.39230154","12","X"
"172758","-5.91552306","37.39076137","31","0"
"191882","-5.99882677","37.40541288","6","0"
"174232","-5.98519442","37.36466231","172","T"
"246077","-5.916687","37.39316931","17","T"
"191544","-6.00157994","37.37797492","8","0"
"174570","-5.96902337","37.37928524","35","0"
"172898","-5.91429223","37.40737922","5","0"
"247405","-5.92060298","37.38780156","12","0"
"172649","-5.95688056","37.39910857","46066","0"
"172904","-5.94232704","37.3971478","15","T"
"250654","-5.95648078","37.41600147","46542","0"
"191782","-6.00680308","37.39635574","46620","0"
"192231","-6.00142201","37.41176518","46647","0"
"174624","-5.98005316","37.35898197","1","0"
"172263","-5.98577792","37.36562541","140","0"
"174470","-5.98196717","37.37654943","25","T"
"245839","-5.99822762","37.37148455","6","0"
"171968","-5.95271345","37.36943166","44","0"
"172749","-5.91633736","37.39076029","29","0"
"171962","-5.95227892","37.36972728","28","0"
"191836","-5.99849296","37.40094028","46","0"
"192177","-6.00228859","37.40947367","14","0"
"233883","-6.00786105","37.36923227","12","0"
"245785","-6.0064774","37.37189811","13","0"
"266002","-5.96372661","37.39913329","46210","0"
"172357","-5.95941837","37.40436277","46292","0"
"183177","-5.96582403","37.41718038","40526","0"
"172701","-5.94087621","37.39110628","3","0"
"245539","-5.97043552","37.39373458","46185","0"
"174278","-5.95459726","37.36670892","16","0"
"172950","-5.94428696","37.39763639","44","0"
"290150","-5.92216158","37.40027946","2","0"
"183426","-5.9822153","37.42457415","2823","0"
"191736","-6.00409048","37.39420284","16","0"
"191982","-6.0076533","37.40622199","69","0"
"267033","-5.98956626","37.38619872","1","0"
"245639","-5.9692758","37.39200405","3","0"
"245885","-6.00263926","37.37283594","10","0"
"174424","-5.98515611","37.37595428","23","0"
"172014","-5.94976169","37.37186328","54","0"
"172211","-5.93509262","37.37389906","1099","0"
"183375","-5.96699723","37.41152472","41081","0"
"292165","-5.92151098","37.39625253","46708","0"
"262951","-5.92438975","37.39918116","2","0"
"172555","-5.95844753","37.40090905","46255","T"
"173096","-5.9397506","37.40471318","31","T"
"191796","-6.00626928","37.39678949","46658","0"
"171899","-5.97894114","37.35411666","10","0"
"247408","-5.92059547","37.38768082","46797","0"
"279115","-5.99217121","37.39243947","5","0"
"191630","-6.01371653","37.38955989","2","0"
"174484","-5.97661603","37.37263844","9","0"
"172326","-5.97696253","37.43083071","46275","0"
"172065","-5.94757218","37.37370037","74","0"
"172160","-5.95016963","37.38481163","10","T"
"245487","-5.97287085","37.39934271","12210","0"
"172397","-5.95261715","37.40765721","46112","0"
"250657","-5.95640296","37.41628311","46545","0"
"174318","-5.95628681","37.36450572","22","0"
"172563","-5.95085778","37.39932699","46092","0"
"172824","-5.93052036","37.40264713","4","0"
"172895","-5.92992856","37.40539016","14","0"
"192200","-6.00186402","37.41106131","46637","0"
"172042","-5.98158547","37.35912428","32","0"
"191702","-5.99198192","37.39249022","3","0"
"191653","-6.00892752","37.39042413","25","0"
"191487","-6.00698741","37.37538529","10","0"
"247431","-6.00415823","37.36888656","46659","0"
"248593","-5.96877068","37.43118982","46503","0"
"245796","-5.94788433","37.37655946","103","0"
"172681","-5.94171743","37.39599265","1","0"
"292205","-5.92019703","37.40405803","46742","0"
"245132","-5.96963828","37.42927074","46434","0"
"191916","-6.00434495","37.40586106","19","X"
"211241","-5.98079882","37.35686953","28","0"
"191679","-6.00218372","37.39080576","3","0"
"191510","-6.00555595","37.37599042","5","0"
"172612","-5.96518627","37.39292303","46088","0"
"171948","-5.95158154","37.37046449","19","0"
"183260","-5.94892299","37.38699486","30061","T"
"245536","-5.96962019","37.39439096","46182","0"
"245865","-5.92710485","37.39971592","19","0"
"165948","-5.97677754","37.42042284","892","0"
"248619","-5.97239353","37.43284603","46529","0"
"174269","-5.9546106","37.36696818","12","0"
"174198","-5.97446051","37.34408449","23","0"
"172944","-5.94155134","37.39712956","40","X"
"310516","-6.01437314","37.39259907","38","0"
"191865","-6.00350417","37.40428388","3","0"
"191939","-6.00533781","37.40603097","37","X"
"191988","-6.00947416","37.40619201","75","0"
"245559","-5.9769241","37.38373969","34","0"
"174553","-5.98775549","37.3812896","3","0"
"183332","-5.95651553","37.3874464","30141","0"
"183283","-5.96849354","37.39367436","45800","0"
"247502","-5.95122099","37.40662389","46286","0"
"293204","-5.92084199","37.40507282","46760","0"
"183209","-5.97013303","37.41995712","43572","0"
"171971","-5.95388537","37.36790734","22","0"
"172967","-5.94160921","37.3971289","51","T"
"172918","-5.92964805","37.40533395","1","0"
"202230","-5.9771053","37.35407129","5","0"
"171922","-5.97917502","37.35450763","17","0"
"174676","-5.9662401","37.35624195","95","0"
"191722","-6.00403712","37.39355399","2","0"
"191965","-6.00774159","37.40615333","58","0"
"183309","-5.96512432","37.39228258","46048","0"
"188378","-5.97550724","37.38335855","13","0"
"245579","-5.94251955","37.3863075","3","X"
"172489","-5.96781416","37.4160138","46187","0"
"192220","-5.98118675","37.41204505","9","0"
"172987","-5.9415741","37.39942159","31","X"
"174653","-5.9730729","37.35884194","72","0"
"245745","-5.95153851","37.36835925","2","0"
"192243","-5.99409744","37.41407505","1","0"
"174292","-5.95771985","37.36518968","27","0"
"245722","-6.00994181","37.39059584","49","0"
"191604","-6.00654569","37.38345482","1","0"
"233894","-6.00400149","37.36864231","46669","0"
"245845","-5.96469694","37.39423546","46173","0"
"172589","-5.97245334","37.40056682","46318","T"
"245673","-5.96810232","37.3933435","1","0"
"245679","-5.9492528","37.37489735","109","0"
"219877","-5.9443331","37.40363266","46406","0"
"290164","-5.92321422","37.40045048","8","0"
"202250","-5.98571129","37.35439753","46338","0"
"245871","-5.92219572","37.39242109","46414","0"
"172938","-5.94127762","37.39712499","35","0"
"171856","-5.9643575","37.3805599","4","T"
"174533","-5.97260031","37.38657146","12","0"
"283151","-6.00868479","37.37738415","3","0"
"172520","-5.96410189","37.41664359","1161","0"
"174435","-5.98457907","37.37730849","34","0"
"191845","-5.97547864","37.40196203","2","0"
"245530","-5.96836025","37.39538892","46176","0"
"172446","-5.96549289","37.39848517","46196","0"
"243117","-5.9597828","37.40292193","1","T"
"173110","-5.94797751","37.4068114","1179","0"
"172369","-5.98825054","37.42627887","46082","0"
"183189","-5.96411713","37.4220758","44151","0"
"174361","-5.95233252","37.37487875","74","0"
"191773","-6.01235912","37.39607988","4","0"
"191822","-6.01163882","37.39876047","11","0"
"302235","-6.00172926","37.41154436","46675","0"
"247545","-6.01122151","37.3782614","3","0"
"174584","-5.96933681","37.37949477","47","0"
"174461","-5.97516725","37.37703106","5","0"
"183166","-5.96440282","37.42199492","44171","0"
"183240","-5.94760125","37.38692701","30052","0"
"172346","-5.96435273","37.40526833","1115","T"
"171928","-5.95234944","37.36964036","9","0"
"172961","-5.94117195","37.39712019","48","T"
"173010","-5.9413436","37.3994702","53","0"
"172420","-5.95198302","37.40770334","46115","0"
"172469","-5.95229587","37.41283591","46303","0"
"191896","-6.00453064","37.40568568","7","0"
"171879","-5.97922827","37.35459918","3","0"
"175715","-5.95656585","37.36413994","141","0"
"191802","-6.00629226","37.39699137","46628","0"
"192051","-6.00941291","37.40645695","136","X"
"174739","-5.97661557","37.35276681","3","0"
"191553","-6.0111376","37.37825994","2","T"
"191375","-5.97496133","37.37744537","21","0"
"174490","-5.97606894","37.3742357","15","0"
"174241","-5.95178592","37.37422293","53","X"
"183395","-5.95467159","37.38734926","30125","0"
"290184","-5.9873401","37.40264601","46696","0"
"268046","-5.91775647","37.40628703","15","0"
"172569","-5.95658108","37.40148006","45867","0"
"173067","-5.9443999","37.39872625","43","0"
"172818","-5.93064667","37.40259002","2","X"
"245908","-5.92414845","37.39768702","23","0"
"174312","-5.95727819","37.36348428","47","X"
"192194","-5.99639683","37.41101748","1","0"
"174206","-5.98326607","37.36141405","152","T"
"172177","-5.98550721","37.36571634","108","T"
"191659","-6.0099222899999996","37.39040991","31","0"
"245802","-6.00486331","37.37166462","18","0"
"245765","-5.96577123","37.39564857","46253","0"
"192157","-5.98269169","37.40905108","1","0"
"172675","-5.89900116","37.3831224","1","0"
"172048","-5.94178223","37.36888308","1055","0"
"247474","-5.93453123","37.40976936","34","0"
"191753","-6.00716288","37.39570566","46594","0"
"192002","-6.00733394","37.40637051","88","0"
"192014","-6.00753433","37.40640478","100","0"
"174690","-5.96449073","37.35668951","109","0"
"172034","-5.96865123","37.33511522","1","0"
"247439","-6.00399546","37.36891539","46672","0"
"174441","-5.9819073","37.37769123","4","0"
"183346","-5.96877082","37.39938018","13106","0"
"172191","-5.93448061","37.3735511","1087","0"
"245610","-5.93725811","37.41107094","6","0"
"173116","-5.93539464","37.4076007","13","0"
"245622","-5.93492785","37.41141594","26","0"
"172867","-5.91907804","37.40554085","2","0"
"172781","-5.91664905","37.3931661","7","0"
"173030","-5.944139","37.39948149","16","X"
"191816","-6.00092921","37.39828378","32","0"
"245965","-5.95848791","37.40261079","46191","0"
"191410","-6.01161817","37.36909051","46775","0"
"172377","-5.96677337","37.41174098","46139","0"
"174504","-5.97012064","37.36968441","4","T"
"246014","-5.94386709","37.4089694","46465","0"
"183160","-5.96891185","37.4227493","43429","0"
"172426","-5.96786699","37.4088812","1136","0"
"172389","-5.96720784","37.40987875","45872","0"
"192208","-6.00160851","37.41135488","46642","0"
"191959","-6.00767483","37.40614197","56","0"
"174647","-5.97113825","37.35595596","66","0"
"249646","-5.96016663","37.359687","176","0"
"191467","-5.99497484","37.37490109","23","0"
"183303","-5.9666943","37.39280065","46167","T"
"245567","-5.97743777","37.38384523","37","0"
"245816","-5.96348323","37.39410966","46234","0"
"172483","-5.96758819","37.41585269","1141","0"
"247488","-5.95295945","37.40040878","46494","0"
"247482","-5.94884778","37.39625557","46488","0"
"171985","-5.9495316","37.37458133","4","0"
"171991","-5.94958757","37.3721512","43","0"
"174398","-5.95860595","37.36138919","149","0"
"172240","-5.98570922","37.36549945","136","0"
"172732","-5.91974462","37.39167366","3","0"
"292185","-5.91992527","37.39385469","46728","0"
"192108","-6.00918135","37.40676443","181","X"
"200223","-5.97636375","37.3557546","19","T"
"191567","-5.9973046","37.38006713","2","0"
"191610","-5.99951713","37.38913824","1","0"
"191616","-6.00678012","37.38921734","1","0"
"174747","-5.96751897","37.37067629","51","0"
"183446","-5.97383991","37.41583168","44259","0"
"233906","-5.99731774","37.36793737","28","0"
"233857","-6.0024174","37.3678854","46420","0"
"233863","-6.00479819","37.36824316","46426","0"
"283143","-5.95768651","37.38015486","1","0"
"247382","-5.95162314","37.38717595","30158","T"
"172632","-5.96762544","37.39362169","46176","0"
"183452","-5.97050848","37.40839761","40260","0"
"174304","-5.95630031","37.36476345","39","0"
"174255","-5.95529837","37.36579239","8","0"
"174249","-5.95486807","37.3663401","2","0"
"173124","-5.93453784","37.40991755","17","0"
"172091","-5.9828531","37.36127138","48","0"
"245716","-5.91922155","37.37645125","1","0"
"174298","-5.95734638","37.36487307","33","T"
"191759","-6.00693554","37.39591193","46597","0"
"192251","-6.00358593","37.41558252","6","0"
"192008","-6.00850724","37.40635784","94","0"
"202238","-5.97662107","37.35431993","13","0"
"174696","-5.96372462","37.35689269","115","0"
"248613","-5.97180831","37.43257404","46523","0"
"172283","-5.95100273","37.3778531","27","0"
"183352","-5.96914222","37.399071","13119","0"
"245616","-5.93597334","37.4116392","12","0"
"245859","-5.95746872","37.36551589","34","0"
"171942","-5.95342608","37.36850667","10","0"
"172532","-5.95868412","37.40263715","46160","0"
"173024","-5.94403783","37.39972651","12","X"
"172775","-5.9169844","37.39300148","5","0"
"254862","-5.91596115","37.39445332","46573","0"
"310485","-6.0148947","37.39309035","7","0"
"191859","-6.01030408","37.40367738","13","0"
"174498","-5.97181719","37.36876447","3","0"
"183252","-5.9501492","37.38707724","30070","R"
"172334","-5.95977847","37.40400246","46286","0"
"172924","-5.94100105","37.39925622","2","0"
"246008","-5.94315431","37.40541182","46781","0"
"172875","-5.9207147","37.40460795","2","0"
"183203","-5.97010127","37.42004234","43558","0"
"191737","-6.00375431","37.3942632","17","0"
"192069","-6.00831547","37.4065482","151","X"
"202219","-5.97750769","37.35386265","46591","0"
"174496","-5.97172979","37.36883871","1","0"
"191405","-6.01124181","37.36856763","46604","T"
"191476","-5.99391817","37.37504053","31","0"
"183318","-5.96594755","37.39183508","46064","0"
"245594","-5.96727161","37.39171848","2","0"
"183247","-5.94518412","37.38678941","30028","0"
"172504","-5.95027763","37.4035013","46087","0"
"172836","-5.93040339","37.40270617","7","0"
"295206","-5.91364445","37.40646475","11","0"
"192046","-6.00875899","37.40645533","131","X"
"174734","-5.98533589","37.34952832","30","0"
"191499","-6.00635487","37.37570664","14","T"
"171863","-5.9643219","37.38059379","5","X"
"183224","-5.96802995","37.39285165","45827","0"
"174519","-5.97319084","37.38832215","13","0"
"183341","-5.96386391","37.40280349","12936","0"
"192163","-5.98440986","37.40918895","1","0"
"172195","-5.93515245","37.37393844","1091","0"
"191831","-5.98553293","37.40100771","1","0"
"172859","-5.93043318","37.40557137","46401","0"
"245617","-5.93587226","37.41168019","13","0"
"247277","-5.94543106","37.40730759","46415","0"
"248605","-5.97006126","37.43177532","46515","0"
"175730","-5.98090015","37.35741438","183","T"
"172527","-5.94867544","37.40216573","46218","0"
"192186","-6.00217596","37.40989481","46631","T"
"192023","-6.00928446","37.40638273","109","X"
"191691","-6.00209785","37.39098014","14","0"
"174542","-5.97878748","37.38398737","4","0"
"274098","-5.98794362","37.38110517","15","0"
"191522","-6.0129693","37.37595519","2","0"
"172621","-5.97311803","37.39878429","44263","0"
"171957","-5.95317452","37.36883477","42","0"
"172550","-5.95862132","37.3945623","46222","0"
"172882","-5.94238587","37.39714673","7","0"
"245548","-5.96299269","37.41917448","1","X"
"247540","-5.97893847","37.34387847","1","0"
"174711","-5.9605745","37.35917372","130","0"
"174210","-5.98384699","37.36240306","156","0"
"310503","-6.01470378","37.39272534","25","0"
"191877","-5.99461","37.40520572","6","0"
"192000","-6.00837474","37.40633517","86","X"
"202242","-5.97642791","37.35435606","4","0"
"191545","-6.00127238","37.37813366","9","0"
"172266","-5.9617666","37.38258801","26","0"
"183295","-5.97026637","37.39310665","45779","0"
"245571","-5.97760541","37.38387822","40","0"
"192209","-5.98115561","37.41189509","1","0"
"253846","-5.91833415","37.39799434","46562","0"
"174356","-5.95078127","37.37725356","69","0"
"171934","-5.95351154","37.36839671","7","0"
"173028","-5.94582901","37.40132988","1176","0"
"245903","-5.9237389","37.39693098","12","0"
"292220","-5.92029068","37.40432288","46755","0"
"174688","-5.96469668","37.35664246","107","0"
"174233","-5.98526849","37.36478345","173","0"
"174565","-5.98306028","37.36776606","3","0"
"172696","-5.91433134","37.37547529","2","0"
"235939","-5.99486283","37.40402328","39","0"
"191900","-6.00465688","37.40570733","8","0"
"174659","-5.97403317","37.36001253","78","T"
"172080","-5.98173328","37.35937412","37","0"
"174588","-5.96921406","37.37891371","51","0"
"245502","-5.97670486","37.38370665","32","0"
"247417","-6.01331248","37.37238457","37","0"
"250666","-5.96305177","37.40495091","46549","T"
"172341","-5.9648419","37.40686301","1112","T"
"192238","-5.97788721","37.41264047","2","0"
"183410","-5.98261353","37.41545793","3927","0"
"172003","-5.94922596","37.37461466","14","0"
"292197","-5.98908114","37.40288643","46739","0"
"250672","-5.96315335","37.40470822","46555","0"
"172744","-5.92045715","37.38903522","2","0"
"172667","-5.91769868","37.39075987","2","0"
"174333","-5.95755562","37.36283249","152","0"
"173005","-5.94095527","37.39902287","48","X"
"191923","-6.00565921","37.40587896","25","X"
"174611","-5.96873924","37.36172002","45","0"
"172103","-5.98521811","37.36523201","60","0"
"191622","-6.0113579","37.38945803","3","0"
"250689","-5.97290135","37.39176357","46205","0"
"227549","-5.98767986","37.38149497","46416","0"
"247400","-6.01098081","37.37324748","33","0"
"171980","-5.9496205","37.37465459","1","0"
"290182","-5.98662886","37.4022195","46694","0"
"245525","-5.96757819","37.39601354","46171","0"
"172644","-5.96575062","37.39568632","46252","0"
"172318","-5.95098664","37.37792277","45","0"
"172767","-5.91704715","37.39297412","4","T"
"174310","-5.95714428","37.36366249","45","0"
"211227","-5.95358658","37.36762832","46410","0"
"172982","-5.94161717","37.39945131","26","X"
"192192","-5.99024881","37.4110643","32","0"
"191946","-6.00572916","37.40609796","44","0"
"192017","-6.00835964","37.40638841","103","X"
"303241","-6.01391568","37.38902068","23","0"
"191599","-6.00637058","37.38322351","1","T"
"183364","-5.95322428","37.3872702","30092","0"
"174287","-5.96648948","37.37273999","23","0"
"248628","-5.97373757","37.4334705","46538","0"
"172295","-5.95096111","37.37782528","34","0"
"247469","-5.93609876","37.40648657","29","0"
"290159","-5.92298852","37.40000229","3","0"
"172713","-5.91866938","37.38697359","11","R"
"172790","-5.9446163","37.4041532","3","T"
"172959","-5.94149799","37.397127329999996","46","T"
"174705","-5.96106673","37.35852623","124","0"
"172049","-5.9814982","37.3589772","33","T"
"174216","-5.98427698","37.3631192","162","0"
"172126","-5.98441157","37.36390418","83","0"
"245874","-5.91997538","37.38880672","7","0"
"310497","-6.01529639","37.39292368","19","0"
"274127","-6.00042962","37.39890792","57","0"
"191994","-6.00852159","37.40630431","81","0"
"192092","-6.00891329","37.40665106","173","0"
"245479","-5.97549386","37.38346845","26","0"
"191453","-5.99429924","37.37463188","9","0"
"192215","-5.98114153","37.41196378","5","0"
"247446","-5.98201985","37.37643531","28","0"
"172026","-5.94775255","37.37340014","63","0"
"183387","-5.96707062","37.41156122","41085","0"
"174264","-5.95517514","37.36623366","165","0"
"172936","-5.94438287","37.39792626","3","0"
"211273","-5.94184309","37.40941647","1","0"
"245897","-5.92385012","37.39654689","9","0"
"174682","-5.96547037","37.35644509","101","0"
"172690","-5.91840336","37.39076422","6","T"
"310520","-6.01416465","37.39267467","46801","0"
"191731","-6.00407122","37.39398933","11","0"
"171917","-5.98297744","37.36092363","27","0"
"191482","-6.00731899","37.37502544","5","0"
"191399","-6.00369765","37.3685592","6","0"
"174419","-5.98502345","37.3758594","18","0"
"183324","-5.95673736","37.38745626","30143","0"
"263979","-5.91670786","37.40483021","5","0"
"173091","-5.9402565","37.40519816","4","0"
"247260","-5.94399063","37.40334682","46414","T"
"292212","-5.92046401","37.40424606","46749","0"
"293208","-5.92094684","37.40521611","46764","0"
"172759","-5.91439542","37.39139977","27","0"
"227695","-5.95476441","37.36765681","19","0"
"172842","-5.93013906","37.40539503","46400","0"
"192169","-5.99626424","37.40918179","3","0"
"174728","-5.98582022","37.34901794","24","0"
"245648","-5.96558764","37.39295756","46038","0"
"174513","-5.97313516","37.38833626","7","T"
"239992","-6.01188949","37.37279146","22","0"
"191837","-5.9857551","37.40138324","4","0"
"172404","-5.96555438","37.40881457","46145","0"
"192040","-5.97613837","37.40726807","1","T"
"172890","-5.9298564","37.40536167","10","0"
"245943","-5.92434047","37.40517108","23","0"
"183218","-5.97020323","37.42019521","43553","0"
"248599","-5.96936608","37.43145688","46509","0"
"189384","-5.97608561","37.35651399","46583","T"
"172558","-5.95081593","37.39933048","46090","0"
"191777","-6.01229404","37.39612421","7","0"
"172120","-5.98180732","37.35949715","77","0"
"172203","-5.98667965","37.36611187","120","T"
"191445","-5.99454458","37.37432807","3","0"
"174465","-5.98217906","37.37662935","20","T"
"183370","-5.95232747","37.38721386","30086","R"
"172796","-5.92449211","37.40014883","5","0"
"250712","-5.91959959","37.40594459","11","R"
"228725","-5.91460218","37.40760928","3","0"
"267028","-5.94399397","37.39738311","61","0"
"247463","-5.93728172","37.40684164","15","0"
"191791","-6.00634451","37.39669648","46655","T"
"192086","-6.0087146","37.40661711","167","0"
"192123","-6.00943782","37.40691838","195","0"
"172057","-5.96892078","37.33505999","6","0"
"174479","-5.97573701","37.37518821","24","0"
"245448","-5.9666431","37.39010253","46251","0"
"245780","-5.96881689","37.39446584","46188","0"
"183381","-5.96693329","37.41163395","41075","0"
"174774","-5.97321537","37.37413099","23","0"
"183172","-5.97342251","37.42068224","43134","T"
"172155","-5.98595478","37.36645383","97","T"
"246026","-5.95490743","37.36628712","174","0"
"172807","-5.94455285","37.40404585","46392","0"
"310511","-6.0143474","37.3927402","33","0"
"192232","-6.00166333","37.41180338","46648","0"
"191983","-6.00772006","37.40623345","70","T"
"245834","-5.97633006","37.38480214","4","0"
"192226","-5.9772896","37.4122012","46787","0"
"191390","-6.00634287","37.36813692","4","0"
"172009","-5.94917742","37.37461072","17","0"
"172258","-5.95792642","37.38553951","9","0"
"172412","-5.95250566","37.40761117","46114","0"
"250660","-5.95632159","37.4162938","46548","0"
"246083","-5.91772507","37.39267043","23","0"
"172750","-5.91438306","37.39147388","24","0"
"174327","-5.95564965","37.36533397","31","0"
"172999","-5.94104225","37.39908098","42","0"
"174665","-5.96985587","37.35717855","84","0"
"192077","-6.00879526","37.40657496","158","0"
"172109","-5.98209802","37.35999502","66","0"
"247406","-5.92059392","37.38777196","46799","0"
"174765","-5.97201811","37.3725177","15","0"
"192132","-5.97968872","37.40786659","2","0"
"172312","-5.95093793","37.37796199","41","0"
"172650","-5.96543191","37.39598228","1175","0"
"266003","-5.96347068","37.39935101","46211","0"
"174273","-5.95424566","37.36716788","169","0"
"172945","-5.94426667","37.39760311","41","0"
"290151","-5.9220983","37.4003979","3","0"
"183427","-5.98229027","37.4245473","2826","0"
"192029","-6.00849288","37.40641128","115","0"
"174619","-5.97413736","37.36102914","53","0"
"172704","-5.91817929","37.3869483","46793","0"
"191685","-6.00183181","37.39087309","9","0"
"245886","-6.00393585","37.37386587","2","0"
"233886","-6.00629885","37.36899927","15","0"
"172212","-5.93458242","37.3736127","1100","0"
"183278","-5.94348819","37.38671661","30017","0"
"245542","-5.96030332","37.40276832","10","0"
"250706","-5.91949152","37.4057884","5","0"
"174373","-5.94902837","37.3771212","86","0"
"172458","-5.9529584","37.40748784","46123","0"
"292166","-5.9216651","37.39629503","46709","0"
"262952","-5.92442606","37.39906348","3","X"
"171963","-5.95349097","37.36815747","29","0"
"173045","-5.94072727","37.39887734","65","0"
"191883","-5.99882077","37.4054352","2","0"
"174227","-5.98483311","37.3640569","167","0"
"310411","-5.99769736","37.37970557","7","0"
"245688","-6.00975029","37.39119974","46452","0"
"239983","-6.01071748","37.37336791","13","0"
"245442","-5.98961894","37.36065917","93","T"
"174473","-5.98356981","37.37056258","3","0"
"172063","-5.94814844","37.37325863","72","0"
"266000","-5.96436424","37.39863072","46208","0"
"172358","-5.96651339","37.4012056","46274","T"
"183178","-5.96563151","37.41725331","40532","0"
"172604","-5.95700151","37.39742688","46085","0"
"183424","-5.98228847","37.42457014","2825","0"
"191725","-6.0040465","37.3936617","5","0"
"191891","-5.99414664","37.40582474","9","0"
"171923","-5.9787058","37.35372213","18","0"
"191654","-6.00996374","37.39039308","26","0"
"174413","-5.98536903","37.37599549","12","T"
"174579","-5.96993226","37.38015225","42","0"
"172421","-5.96557768","37.40889563","46152","0"
"192223","-5.98128777","37.41207198","12","0"
"245582","-5.98770127","37.41442171","46326","0"
"191393","-6.00638564","37.36816187","2","0"
"172255","-5.95788412","37.38548645","8","0"
"183235","-5.96664195","37.39367519","46184","0"
"245748","-5.95369378","37.36769889","46413","0"
"172919","-5.9408192","37.39913824","1","0"
"247503","-5.95238454","37.40708986","46193","0"
"292206","-5.92027662","37.40415878","46743","0"
"245439","-6.00843854","37.39496153","46439","T"
"192009","-6.00937003","37.40633956","95","0"
"171900","-5.98312844","37.36117611","18","0"
"172564","-5.96604509","37.38781298","46229","T"
"190374","-5.97507075","37.38328844","15","0"
"306246","-5.98707764","37.38968461","2","R"
"183378","-5.96707468","37.41159127","41084","0"
"174722","-5.97395303","37.37466872","12","0"
"172066","-5.94737186","37.37385754","75","0"
"172017","-5.95033888","37.37142448","55","0"
"245488","-5.97285323","37.39930829","12211","0"
"172398","-5.96545547","37.40883301","46142","R"
"172349","-5.98757371","37.42707855","46278","0"
"183212","-5.97000569","37.41998528","43556","0"
"173062","-5.94430492","37.39906029","39","0"
"172896","-5.93116259","37.41114949","2","0"
"279116","-5.95411055","37.40720322","1","0"
"191940","-6.00540412","37.40604235","38","X"
"211244","-5.98016245","37.35705894","31","0"
"174628","-5.98031034","37.35721611","5","0"
"303235","-6.01359326","37.38899205","17","0"
"245462","-5.98675601","37.38107203","1","0"
"233889","-6.00418241","37.36870312","46666","0"
"183284","-5.97014399","37.39274119","45769","0"
"172043","-5.94903558","37.37375723","67","0"
"172206","-5.93496227","37.37381775","1095","0"
"173039","-5.94442635","37.39850766","21","0"
"172870","-5.94227205","37.39714682","2","0"
"171874","-5.97973738","37.35545195","1","0"
"174293","-5.95771692","37.36523008","28","0"
"192246","-6.00385457","37.41551346","1","0"
"172229","-5.9863696","37.36659639","131","0"
"191631","-6.01361002","37.38957293","3","0"
"233866","-6.00397556","37.36787085","46664","T"
"174270","-5.95453952","37.36706133","13","0"
"245940","-5.92487665","37.40497065","20","0"
"172684","-5.91833215","37.39076314","5","X"
"174319","-5.95621502","37.36459817","23","0"
"245817","-5.95241124","37.36950857","54","0"
"310517","-6.01419761","37.39275313","39","0"
"245674","-5.96801388","37.39321993","46177","0"
"245846","-5.9646648","37.39421383","46174","0"
"174505","-5.97011052","37.3697546","5","0"
"174244","-5.95333239","37.37407526","6","0"
"172590","-5.95723127","37.39684778","46084","0"
"173088","-5.9394825","37.40530663","3","T"
"293205","-5.92100167","37.40501084","46761","0"
"183161","-5.96454021","37.42209248","44173","0"
"310494","-6.01411331","37.39350703","16","0"
"191917","-6.00545731","37.4058443","20","0"
"183310","-5.96468528","37.39283459","46023","T"
"183261","-5.94461875","37.38676161","30024","0"
"245531","-5.96841822","37.39533547","46177","0"
"171974","-5.95250552","37.36945785","34","0"
"172939","-5.94409458","37.39741275","36","0"
"172988","-5.94202783","37.39970819","32","T"
"173111","-5.93475772","37.41111759","11","0"
"172447","-5.95207169","37.41286305","46301","0"
"172441","-5.95539374","37.41126007","46300","T"
"191966","-6.00731939","37.40616489","59","0"
"174605","-5.97019886","37.36266736","4","T"
"292180","-5.92050449","37.39361547","46723","0"
"191774","-6.01230627","37.3961012","5","0"
"191848","-5.98915447","37.40205741","1","T"
"302236","-6.0017424","37.41149997","46676","0"
"171880","-5.98126727","37.35803081","7","0"
"245797","-6.00864644","37.37343138","14","0"
"174536","-5.97260932","37.38652054","15","0"
"273096","-5.96127107","37.38956105","1","0"
"172541","-5.95930896","37.39530215","46213","0"
"233895","-6.00407348","37.36863273","46670","0"
"172298","-5.95284155","37.3784055","3","0"
"183192","-5.96397893","37.42203205","44152","0"
"245133","-5.96955926","37.42932111","46435","0"
"172372","-5.97704538","37.43085665","46279","0"
"172962","-5.94339523","37.39716012","49","0"
